from to distance betweenness top10
6441 6652 8.337901 6839810.85535 9409
9025 17085 473.772369 6825282.52217 9409
14002 14097 19.995346 6805900.17025 9409
11302 12004 24.733732 6805058.34944 9409
1718 11545 56.17355 6802136.71054 9409
8513 10732 64.182625 6790285.60439 9409
6848 13309 196.702301 6786164.21199 9409
616 11514 11.570927 6784987.41396 9409
1718 12675 9.191483 6775438.40039 9409
2707 5469 9.043727 6772857.03603 9409
6652 6848 7.138708 6764024.59619 9409
8631 12675 12.235547 6750911.00405 9409
17929 18064 100.609276 6749979.43246 9409
13309 13959 24.212351 6747962.31084 9409
13783 13859 18.488585 6729636.40414 9409
8631 10607 35.146355 6727430.64167 9409
3000 3002 24.369141 6705945.13881 9409
6634 6740 23.226107 6699838.12263 9409
1038 1094 33.536346 6692020.71655 9409
17557 17603 108.14669 6684170.01988 9409
6740 7071 10.228285 6674493.29177 9409
2072 5469 13.788108 6666406.03161 9409
12525 17999 10.368535 6663363.56637 9409
14569 15060 55.102352 6656289.22078 9409
6441 6486 13.778297 6647219.61282 9409
12582 15752 100.477837 6639754.08839 9409
1540 5526 277.268829 6635501.92929 9409
15060 15297 31.249222 6620166.23784 9409
1540 12582 130.987274 6601665.77128 9409
8496 11994 103.266624 6599506.31801 9409
15513 16426 119.06736 6598590.21133 9409
14893 17484 66.631577 6569081.39573 9409
488 17552 60.750774 6560281.3853 9409
17769 17929 55.113483 6543097.61899 9409
4192 15752 648.990234 6533740.24779 9409
17675 17769 15.484107 6521628.31483 9409
15297 15513 31.249588 6518247.10042 9409
4191 4192 50.26123 6502430.6781 9409
7917 7976 28.971594 6459061.42929 9409
7506 8745 41.689854 6456135.43461 9409
10607 10864 18.004892 6437888.5828 9409
7917 14953 27.357306 6428006.29943 9409
3117 10864 25.838295 6421498.01845 9409
13706 13783 18.488512 6414276.85097 9409
3117 17196 8.078893 6409944.45046 9409
5816 8517 6.513628 6376587.03856 9409
14196 14238 252.832458 6372490.83872 9409
5893 6227 10.780429 6369386.83773 9409
8926 9789 31.055605 6363213.24157 9409
8517 8926 12.057809 6346562.66885 9409
3956 15887 145.174942 6342180.18469 9409
8745 9507 25.42737 6340711.05428 9409
9507 10324 26.660175 6338928.11555 9409
8510 8513 28.938232 6337118.02886 9409
5666 5893 29.766869 6326330.74435 9409
1791 6449 153.58638 6323188.22094 9409
8510 8511 74.630127 6307746.49699 9409
3477 3808 9.764404 6306116.07322 9409
13812 14033 7.138972 6299990.44883 9409
3808 3937 4.453173 6278609.29631 9409
10034 13193 33.78006 6265618.88745 9409
7051 17552 112.24678 6264565.88437 9409
2123 5519 103.22168 6260884.64946 9409
3937 4367 12.553955 6258996.45621 9409
5893 8439 16.111948 6252517.69908 9409
9789 10052 8.50706 6251062.18449 9409
4529 7051 87.045227 6246387.96568 9409
10825 10882 71.597572 6209587.29254 9409
488 12391 34.499676 6202898.69959 9409
1783 2123 11.158691 6191356.57327 9409
3094 14239 277.212891 6178980.99556 9409
10770 15188 153.221436 6165178.94258 9409
14238 14239 6.092285 6161229.75054 9409
1593 1783 6.974609 6156832.26986 9409
314 5272 150.641251 6150411.36249 9409
2393 17322 101.82666 6144872.06722 9409
2912 3094 275.731262 6139165.52793 9409
10034 10081 4.777471 6137923.99781 9409
1986 17903 60.620605 6135536.69327 9409
7312 15188 96.609184 6132399.60925 9409
12810 17999 33.478462 6126976.37666 9409
10528 11093 73.514984 6124205.10649 9409
7312 10813 95.90802 6120693.43979 9409
10988 17902 53.340755 6097296.16382 9409
11581 11728 7.390979 6095659.03878 9409
16853 16979 4.453173 6092500.727 9409
3299 6337 89.272705 6090447.33198 9409
13517 14218 97.031494 6087044.29446 9409
2622 11581 20.605053 6086711.20125 9409
2622 10843 2.976279 6078591.49059 9409
10509 11302 25.999895 6077776.84516 9409
9442 10843 48.425194 6074578.3975 9409
1986 17902 6.419814 6073464.76875 9409
1172 2998 53.626953 6068494.47371 9409
10081 10528 54.765423 6064865.11051 9409
1172 3002 1.203125 6060965.99044 9409
16979 17806 25.520262 6057736.57419 9409
12992 17483 12.793465 6044791.34813 9409
13954 14098 27.732561 6040176.17005 9409
6895 12979 184.150192 6029524.32961 9409
11648 16136 16.951683 6029212.11591 9409
3299 15194 19.41848 6028509.64895 9409
14626 17483 13.479033 6023739.25526 9409
811 17806 56.895309 6023417.29641 9409
3853 17196 46.865326 6019667.07693 9409
14626 16136 27.887728 6017875.73343 9409
3853 13193 33.559494 6011590.89214 9409
13859 14002 21.729485 6010210.47309 9409
9783 9784 205.613647 6007120.73136 9409
811 1320 22.991678 5989846.74372 9409
9783 9833 155.358917 5983247.87144 9409
13016 15194 47.569977 5971805.15828 9409
3391 10813 211.721191 5955003.21254 9409
7737 8376 18.197142 5949037.41779 9409
1270 3391 109.976044 5948551.74263 9409
8032 9833 51.63282 5939331.46999 9409
7868 8032 4.185059 5929110.00356 9409
7975 14953 44.276268 5923129.76184 9409
13016 17870 47.388386 5922386.95303 9409
10052 10509 12.917939 5921822.25662 9409
1270 3480 74.332367 5915710.72041 9409
8957 11093 67.900482 5897192.9371 9409
10350 13887 7.523367 5886626.68216 9409
1080 3480 45.909756 5883918.01272 9409
10350 15250 33.185551 5874376.69803 9409
15250 16517 39.086323 5862676.78692 9409
17405 17503 13.988772 5857226.67748 9409
8974 16517 105.159615 5854815.18815 9409
1388 15787 121.876518 5852325.01547 9409
8974 9170 5.783701 5850791.8164 9409
12113 13887 60.05727 5848981.28472 9409
5717 12391 152.830566 5847745.26992 9409
12004 12705 24.483471 5839591.78212 9409
14715 15771 32.082397 5836933.18212 9409
1759 2848 38.25919 5835888.54451 9409
1388 7514 81.798286 5835560.42721 9409
5756 7514 53.842304 5823854.53969 9409
2433 5802 101.838051 5807725.28259 9409
13829 14715 26.502808 5803705.96431 9409
2432 2433 105.091553 5800827.43078 9216
123 17169 78.891388 5770150.69236 9216
12810 13517 25.413059 5767139.45103 9216
14631 15300 22.249382 5764382.41214 9216
14218 16397 3.282378 5759852.30822 9216
14631 16397 12.889281 5750884.34034 9216
6495 13812 29.864819 5746363.7901 9216
5802 6495 215.63942 5745079.56083 9216
2069 2477 3.875063 5745033.29537 9216
6496 16720 24.216833 5725143.50747 9216
4843 16649 142.986877 5720431.48807 9216
16845 18056 37.785114 5713965.91429 9216
6970 16720 227.883804 5706508.96161 9216
7021 7068 68.552032 5697943.50654 9216
6970 17557 38.82349 5696633.63956 9216
15729 15770 141.651886 5694252.12046 9216
7021 12607 3.411621 5692050.00075 9216
4843 17580 66.650261 5689987.94805 9216
7020 12607 2.680664 5686997.08229 9216
7020 7937 64.943359 5683911.64139 9216
7937 18057 137.639404 5682369.76085 9216
8485 8486 137.075684 5674178.7936 9216
7666 11222 23.424686 5673974.75587 9216
16700 17580 69.087059 5668272.38971 9216
16003 17732 105.643791 5666865.62885 9216
7068 8485 41.957279 5666222.95252 9216
16527 16700 5.57959 5665648.30609 9216
10836 10837 242.167236 5663161.83219 9216
103 1475 95.195435 5661899.65983 9216
3918 14951 168.329102 5659231.76749 9216
10792 10836 38.101963 5656168.4679 9216
1562 1882 28.19446 5653516.83782 9216
9784 16527 199.474197 5652090.25981 9216
922 2429 98.924431 5650577.14443 9216
1759 11625 50.035507 5645705.56527 9216
103 17500 69.241653 5639651.02271 9216
14497 14589 18.488512 5626614.50676 9216
2567 3918 97.232422 5624751.77216 9216
15787 17500 110.955872 5623642.38281 9216
1080 11005 32.586094 5622600.64575 9216
3439 11005 15.972685 5611488.14248 9216
1593 4054 53.31295 5608882.66308 9216
2567 14950 14.682373 5590676.52078 9216
1984 2477 2.24533 5574685.68609 9216
10276 11222 2.676602 5559320.58671 9216
16642 17503 28.566944 5552236.5312 9216
4054 17141 26.281054 5540399.9588 9216
2998 2999 7.615234 5538550.61174 9216
1984 17933 4.884082 5525132.82105 9216
5987 6506 67.265099 5520356.43903 9216
1521 17457 105.772102 5511076.95201 9216
15326 16845 53.320782 5491800.955 9216
886 12979 189.745453 5470507.13007 9216
11217 11218 140.12207 5469678.16913 9216
11765 12731 200.43956 5442983.54615 9216
872 4191 103.232674 5440889.4826 9216
2513 11765 446.801666 5435103.91727 9216
8853 17937 301.263 5430182.91839 9216
1996 2513 16.80793 5429327.13479 9216
17937 18208 10.351737 5411214.7278 9216
6814 6850 30.493341 5406300.00534 9216
872 16975 64.694824 5406294.41593 9216
17355 17484 3.612793 5403678.08387 9216
284 10276 14.543731 5401763.01602 9216
1996 17732 82.544838 5391836.82155 9216
8511 11555 89.272461 5372280.29507 9216
2853 15326 50.370029 5370771.50572 9216
6115 6533 26.067757 5364349.98561 9216
2853 18056 39.084526 5363415.21734 9216
886 887 115.75293 5360906.1776 9216
887 922 7.741987 5353656.04319 9216
9902 16975 221.242676 5337588.4826 9216
3624 8763 152.072998 5333803.26956 9216
1030 6814 10.920419 5318151.69978 9216
2429 3152 54.200531 5316837.60338 9216
10968 13105 3.996267 5316466.75107 9216
5515 6441 28.555172 5312295.46041 9216
9406 9902 15.34375 5303545.01593 9216
2582 10968 14.540987 5302854.33504 9216
3577 4923 170.546173 5296660.24906 9216
1030 6038 52.880867 5294424.17887 9216
6211 6850 21.416361 5289030.01484 9216
16585 17010 56.576775 5285902.43654 9216
4220 4964 21.792248 5281009.12285 9216
284 3506 19.59236 5280491.18019 9216
4964 5404 14.277415 5279011.44253 9216
6038 13865 58.744644 5278537.92893 9216
84 17770 19.667671 5277355.10686 9216
3959 6211 17.299629 5271739.18272 9216
10837 13300 66.432167 5270152.81324 9216
3537 4377 25.154055 5269720.37756 9216
13865 16961 118.662125 5263653.429 9216
84 12849 31.473251 5258972.66418 9216
3164 3959 65.753426 5255549.2629 9216
16453 16585 15.795167 5253951.12878 9216
8028 10483 39.907284 5251958.97734 9216
16961 17859 40.57423 5249602.82062 9216
3080 7022 98.970924 5248362.14843 9216
745 12849 64.509918 5244962.97702 9216
1868 11135 70.196381 5243877.39326 9216
745 3164 6.591031 5241540.33163 9216
14587 17859 62.500679 5237781.265 9216
6730 6783 18.329531 5229730.26285 9216
7003 18115 217.309082 5217960.84291 9216
11135 11886 26.32391 5215461.9054 9216
7373 13300 34.011265 5212689.04883 9216
3252 17141 203.676331 5211575.70865 9216
2582 3463 54.833813 5211040.67896 9216
7003 8655 47.523735 5208426.49997 9216
4085 17850 51.242119 5205869.04926 9216
17573 17675 16.98431 5202349.86001 9216
13155 13228 208.678802 5179725.02996 9216
2000 3624 51.619274 5173508.8232 9216
3463 3517 7.741868 5169341.19589 9216
3080 7069 112.739731 5167667.0949 9216
3292 3293 28.938477 5162454.4656 9216
3985 7373 101.837807 5157891.75322 9216
5515 5556 76.166092 5150614.83752 9216
6437 7506 38.894024 5140158.27006 9216
5737 6534 23.713135 5127696.32462 9216
6534 16370 85.414383 5126691.08645 9216
166 16370 67.900482 5126221.05351 9216
4529 9085 101.823387 5123270.57762 9216
5826 6437 21.846951 5121917.89 9216
285 10503 45.312531 5113547.08412 9216
3506 15212 14.175043 5112803.70577 9216
2999 3001 25.89209 5097115.98424 9216
1774 2072 10.780429 5095432.33559 9216
5698 9085 33.742832 5091575.36039 9216
9406 9477 101.871254 5088686.62028 9216
8763 15729 216.228607 5075772.46196 9216
17010 17573 58.786713 5065463.90138 9216
3001 3053 47.23592 5064508.20517 9216
5698 5777 6.700562 5063796.38001 9216
5514 5556 21.368322 5062220.92731 9216
3750 4175 13.954129 5052104.9886 9216
5777 16774 1.394858 5051287.22193 9216
5356 16774 36.750336 5041857.20696 9216
392 2044 51.33564 5036419.79617 9216
5258 5626 12.71347 5036107.01167 9216
9179 11293 45.459854 5035728.56229 9216
3053 9774 182.083588 5032191.28688 9216
5409 5466 21.368811 5023527.7933 9216
7087 15466 356.726074 5022018.48336 9216
4697 9477 16.543903 5020394.16314 9216
5463 5826 12.058035 5007245.30043 9216
392 17397 203.044876 5003864.72733 9216
7069 8486 41.87426 5001769.62627 9216
2607 13721 54.845703 4994609.22927 9216
8399 14975 32.203709 4994374.91428 9216
10725 17355 13.656983 4990367.30844 9216
2067 2499 14.677924 4987156.41663 9216
18148 18192 13.778323 4976705.73492 9216
9774 17850 83.944588 4971438.00221 9216
5466 5514 39.624176 4967626.79812 9216
10725 11510 25.026411 4961711.29637 9216
2564 4697 85.243851 4952520.0298 9216
4175 4793 19.070751 4951886.30117 9216
13941 13991 280.24762 4950015.1374 9216
4793 5008 9.260224 4939385.13492 9216
41 18261 27.45051 4929688.53128 9216
14673 14975 8.369141 4927580.69638 9216
6291 10492 55.523842 4926119.871 9216
4377 5472 32.118645 4923667.48738 9216
4085 4883 22.370293 4921490.44345 9216
5008 5463 15.89255 4919963.50184 9216
11107 11139 25.929644 4912839.52608 9216
4104 12113 238.646927 4910822.02806 9216
5356 5408 32.014782 4909359.28503 9216
14560 16676 64.182869 4909182.51309 9216
14195 14196 27.415527 4908789.08303 9216
4883 5703 25.154055 4897793.4046 9216
6291 12523 14.863129 4893016.86259 9216
1305 17397 601.098694 4887877.10491 9216
14649 15212 18.335752 4883551.08505 9216
6115 16766 117.953369 4882866.82271 9216
11939 14560 86.48291 4881930.36732 9216
3152 3243 6.700766 4880233.6736 9216
12523 12876 13.954129 4877408.76525 9216
8778 18261 40.65057 4869162.55107 9216
2111 12876 12.06419 4864316.094 9216
8778 11173 61.448101 4862612.50287 9216
288 16766 59.609207 4861968.39574 9216
13750 13821 21.504936 4860277.73611 9216
4840 5511 22.831831 4858382.35099 9216
11886 15038 34.826248 4855112.70353 9216
2111 2323 7.138708 4853134.69077 9216
3694 5441 54.261684 4849190.83391 9216
772 7960 135.567871 4845154.14449 9216
2323 2623 10.228357 4843636.2515 9216
622 1562 28.034117 4841836.96143 9216
535 622 8.11008 4838151.84792 9216
7894 8812 26.719162 4836401.37945 9216
288 535 15.379898 4835181.42196 9216
8029 13721 36.098793 4831380.04601 9216
8029 11736 56.401039 4823414.31322 9216
7894 7941 16.811884 4822337.60152 9216
1611 1683 3.178631 4820473.38021 9216
772 827 144.698135 4818863.46495 9216
1305 5237 199.542404 4810996.23777 9216
5408 5409 19.799805 4807348.07303 9216
7157 7791 32.430782 4806520.10982 9216
9042 10483 35.273926 4799341.23283 9216
5237 5815 29.16799 4780765.94656 9216
7791 8851 52.999481 4777744.82109 9216
12705 13354 23.134462 4769076.26702 9216
9042 11736 7.021484 4768982.77461 9216
9691 9939 59.986347 4752959.39515 9216
5815 7719 91.327682 4751660.58075 9216
2623 3656 34.31839 4747782.64696 9216
8851 9939 99.73114 4744879.97984 9216
3255 5288 159.632324 4740359.19491 9216
7679 8957 39.335209 4739849.36009 9216
14633 15466 27.27759 4738012.41889 9216
3656 13533 10.883362 4736991.14326 9216
11173 11175 15.230469 4736593.0594 9216
4074 13533 2.51109 4734801.57632 9216
4367 5025 18.197405 4719123.46908 9216
6670 14633 64.639076 4710777.6756 9216
5288 11628 39.325684 4708000.85086 9216
14097 14242 26.228134 4700305.47999 9216
3957 13941 325.733582 4700133.73271 9216
3052 11628 159.032364 4677411.63338 9216
3956 3999 141.651886 4670180.65159 9216
5404 5737 19.391129 4655772.12621 9216
646 749 15.483823 4626156.98343 9216
5557 6486 27.897705 4621422.44979 9216
5557 8920 70.773338 4605257.19969 9216
6783 10286 101.823898 4601204.64474 9216
13879 14673 23.761745 4598598.85364 9216
8920 16235 35.333988 4589794.60483 9216
6893 15887 121.063774 4577334.03569 9216
16235 18195 64.201012 4577096.36304 9216
3262 17457 140.219437 4570649.75104 9216
242 17405 33.615597 4563675.81184 9216
2564 11807 114.997559 4536694.67931 9216
242 541 8.369141 4536263.74103 9216
2673 17820 53.180428 4534366.00913 9025
14159 14476 9.882216 4525889.88893 9025
9485 9696 16.220785 4522594.70121 9025
3337 3627 33.061321 4517678.3099 9025
3775 4035 38.985569 4513455.81507 9025
3627 3775 17.26811 4509533.14393 9025
11807 16865 6.38521 4508176.51701 9025
3957 3999 79.211502 4503649.64349 9025
1724 2519 111.337837 4498982.28594 9025
10891 11625 29.835056 4491962.99136 9025
8640 8836 23.517658 4488902.26137 9025
1094 1151 21.36833 4485547.48798 9025
10428 16865 227.13649 4480634.90508 9025
6893 6894 83.768555 4480594.71255 9025
5968 6158 23.517126 4472001.43719 9025
6959 15427 2.579988 4469971.55099 9025
12869 13142 280.368591 4457017.4275 9025
1703 2067 13.359894 4455921.24113 9025
1199 1703 15.643246 4446065.28087 9025
8376 8943 15.419146 4439798.99432 9025
8733 13354 2.652772 4434702.76112 9025
6959 10734 7.910538 4434571.86787 9025
8733 14048 21.463936 4433017.79084 9025
7335 10428 64.493835 4428423.18736 9025
10734 14714 12.876872 4399378.01593 9025
1417 1849 15.643246 4394743.38602 9025
3524 3663 26.228056 4392072.6842 9025
11545 14690 48.482105 4380756.71456 9025
3663 13718 12.781837 4372667.25928 9025
6485 14690 9.034468 4365372.80405 9025
1882 2105 22.08452 4364439.3889 9025
3034 8059 44.783768 4355213.07841 9025
13718 14538 14.011966 4354575.31824 9025
4176 4480 38.985569 4349200.47177 9025
6337 10410 138.158829 4347406.03276 9025
1547 3262 264.135193 4344840.12295 9025
4480 17057 8.863325 4344523.01621 9025
6699 14538 59.323643 4344394.2494 9025
541 722 5.57959 4341260.01062 9025
3034 13248 2.41151 4340505.39253 9025
3892 6699 8.654 4335214.54426 9025
10410 11700 76.253548 4334702.59938 9025
5828 6533 32.119171 4332989.94778 9025
7719 11966 135.106018 4330528.43851 9025
10232 10286 24.409023 4330296.3191 9025
2361 4923 83.717026 4325820.70151 9025
11012 12343 1.279375 4323281.8637 9025
2105 3337 29.530703 4321822.47174 9025
5828 5968 17.268644 4321514.88948 9025
12761 13215 62.824875 4316805.70488 9025
11994 13480 50.224754 4314459.22606 9025
8506 8640 19.995346 4308208.98099 9025
1673 2361 25.999693 4303595.52854 9025
314 17660 28.063543 4300526.52991 9025
15621 16611 30.838291 4296664.84021 9025
11012 14830 281.906158 4290015.42198 9025
11217 17681 203.744415 4280344.0073 9025
13215 13608 72.676422 4279416.73524 9025
5511 5600 16.98411 4274194.3512 9025
11966 16743 164.353546 4274100.16875 9025
4341 13248 37.391315 4265813.67028 9025
5727 12833 277.243988 4265426.4826 9025
10212 13743 56.223362 4262636.50637 9025
780 859 78.119057 4256426.81231 9025
6661 6732 211.724609 4254228.16883 9025
3971 4176 23.517185 4246123.21039 9025
3985 3986 105.091553 4240653.34887 9025
15038 15096 22.201168 4236663.33849 9025
16195 16903 24.116255 4230056.50884 9025
14410 14497 21.504936 4229991.4513 9025
859 16734 71.613403 4225058.56211 9025
12168 14830 33.719402 4224556.38973 9025
7335 11014 1.25621 4218971.71934 9025
4074 4840 22.831804 4214606.56393 9025
12065 12649 43.299313 4204889.15375 9025
7087 10212 160.226593 4199543.83065 9025
9333 15632 75.451729 4198709.60884 9025
12065 12731 236.964355 4197557.37096 9025
16734 18165 168.565735 4194303.42385 9025
8506 16808 38.264011 4193195.63818 9025
9333 16177 56.246582 4185692.60087 9025
12203 14274 70.025734 4180719.46026 9025
722 884 4.453089 4178647.33973 9025
4832 9696 18.791916 4178189.66951 9025
14048 14494 14.277415 4176948.72809 9025
884 1391 15.892218 4176830.04694 9025
